land,wahlkreis,gemeinde,bezirksart,bsw_votes,bd_votes,valid_total,bsw_pred_pct,bsw_resid,bsw_resid_z,p_bsw_zero,bd_zscore_land,flags,recount_status,source,claim
RP,209,Hauenstein,0,14,3,259,4.287,1.119,0.7,1.5e-05,2.915,high_bd,unknown,,
RP,209,Wilgartswiesen,0,0,0,48,3.778,-3.778,-2.364,0.163071,-0.501,large_negative_resid,unknown,,
RP,209,Hilst,0,0,1,114,2.569,-2.569,-1.608,0.053444,2.086,high_bd,unknown,,
RP,209,Kröppen,0,6,3,233,3.866,-1.29,-0.807,0.000123,3.296,high_bd,unknown,,
RP,209,Rosenkopf,0,4,2,148,4.011,-1.308,-0.819,0.002642,3.484,high_bd,unknown,,
RP,209,Petersberg,0,15,3,314,3.349,1.429,0.894,2.7e-05,2.317,high_bd,unknown,,
RP,210,Freimersheim (Pfalz),0,9,4,357,4.081,-1.56,-0.976,0.0,2.803,high_bd,unknown,,
RP,210,Knöringen,0,0,8,211,4.952,-4.952,-3.098,2.9e-05,10.68,suspicious_zero|large_negative_resid|high_bd|zero_bsw_nonzero_bd,unknown,,
BY,211,"Altötting, St",5,23,3,449,3.818,1.304,0.816,0.0,3.085,high_bd,unknown,,
BY,211,"Burghausen, St",0,18,3,409,3.885,0.516,0.323,0.0,3.432,high_bd,unknown,,
BY,211,Garching a.d.Alz,0,18,3,619,4.764,-1.856,-1.162,0.0,2.108,high_bd,unknown,,
BY,211,Haiming,0,3,1,212,3.17,-1.755,-1.098,0.001207,2.039,high_bd,unknown,,
BY,211,"Töging a.Inn, St",0,16,3,343,4.855,-0.19,-0.119,0.0,4.183,high_bd,unknown,,
BY,211,Reischach,0,19,3,643,3.675,-0.72,-0.451,0.0,2.012,high_bd,unknown,,
BY,211,Reischach,0,4,1,204,1.617,0.343,0.215,0.036894,2.138,high_bd,unknown,,
BY,211,Reischach,5,15,5,457,3.251,0.031,0.02,0.0,5.351,high_bd,unknown,,
BY,211,Ampfing,0,4,1,159,2.932,-0.417,-0.261,0.009442,2.876,high_bd,unknown,,
BY,211,"Mühldorf a.Inn, St",5,23,3,443,3.881,1.311,0.82,0.0,3.133,high_bd,unknown,,
BY,211,"Gars a.Inn, M",0,10,1,197,2.484,2.592,1.622,0.007495,2.23,high_bd,unknown,,
BY,211,Unterreit,0,4,1,186,3.784,-1.634,-1.022,0.000877,2.39,high_bd,unknown,,
BY,211,Reichertsheim,0,5,2,268,1.773,0.093,0.058,0.008645,3.5,high_bd,unknown,,
BY,211,"Kraiburg a.Inn, M",0,7,1,194,2.717,0.891,0.558,0.005137,2.272,high_bd,unknown,,
BY,211,"Neumarkt-Sankt Veit, St",0,11,2,297,3.744,-0.04,-0.025,1.5e-05,3.113,high_bd,unknown,,
BY,211,Zangberg,5,5,3,356,2.158,-0.753,-0.471,0.000461,4.013,high_bd,unknown,,
BY,212,"Ebersberg, St",0,9,2,318,2.836,-0.006,-0.004,0.000121,2.876,high_bd,unknown,,
BY,212,"Grafing b.München, St",0,9,4,282,2.611,0.58,0.363,0.000634,7.077,high_bd,unknown,,
BY,212,Egmating,5,14,2,395,2.167,1.377,0.862,0.000192,2.224,high_bd,unknown,,
BY,212,"Glonn, M",0,26,4,675,3.086,0.766,0.479,0.0,2.683,high_bd,unknown,,
BY,212,"Glonn, M",5,15,3,594,3.116,-0.591,-0.37,0.0,2.217,high_bd,unknown,,
BY,212,Oberpframmern,5,7,2,386,1.737,0.076,0.048,0.001225,2.286,high_bd,unknown,,
BY,212,"Erding, GKSt",0,18,3,550,3.246,0.027,0.017,0.0,2.432,high_bd,unknown,,
BY,212,"Erding, GKSt",5,8,3,480,3.037,-1.37,-0.857,0.0,2.855,high_bd,unknown,,
BY,212,Finsing,0,10,2,391,3.142,-0.584,-0.365,5e-06,2.251,high_bd,unknown,,
BY,212,"Isen, M",0,11,2,383,3.556,-0.684,-0.428,1e-06,2.308,high_bd,unknown,,
BY,212,Sankt Wolfgang,0,0,1,155,2.784,-2.784,-1.742,0.013354,2.962,high_bd,unknown,,
BY,212,Sankt Wolfgang,0,3,1,131,2.688,-0.398,-0.249,0.029548,3.591,high_bd,unknown,,
BY,212,Kirchberg,0,5,2,306,3.574,-1.94,-1.214,1.8e-05,3.007,high_bd,unknown,,
BY,213,"Freising, GKSt",0,4,1,206,1.807,0.135,0.084,0.024166,2.112,high_bd,unknown,,
BY,213,Hallbergmoos,0,11,2,305,2.711,0.896,0.56,0.000256,3.019,high_bd,unknown,,
BY,213,Hallbergmoos,0,23,2,399,3.645,2.12,1.326,0.0,2.197,high_bd,unknown,,
BY,213,Neufahrn b.Freising,0,4,1,165,3.285,-0.86,-0.538,0.004428,2.754,high_bd,unknown,,
BY,213,Gammelsdorf,5,9,2,275,3.06,0.213,0.133,0.000222,3.399,high_bd,unknown,,
BY,213,Wang,0,10,2,332,2.778,0.234,0.146,9.9e-05,2.735,high_bd,unknown,,
BY,213,Wang,0,4,0,231,5.62,-3.888,-2.433,2e-06,-0.471,large_negative_resid,unknown,,
BY,213,Wolfersdorf,5,4,2,308,2.524,-1.225,-0.766,0.000421,2.985,high_bd,unknown,,
BY,213,Zolling,0,5,1,192,3.144,-0.54,-0.338,0.002391,2.301,high_bd,unknown,,
BY,213,"Schrobenhausen, St",0,10,2,259,2.909,0.952,0.596,0.000535,3.638,high_bd,unknown,,
BY,213,"Schrobenhausen, St",0,2,1,183,2.349,-1.257,-0.786,0.013576,2.437,high_bd,unknown,,
BY,213,"Manching, M",0,4,1,201,2.66,-0.67,-0.419,0.004763,2.177,high_bd,unknown,,
BY,213,Münchsmünster,5,0,0,270,3.014,-3.014,-1.886,0.000292,-0.471,suspicious_zero,unknown,,
BY,213,"Pfaffenhofen a.d.Ilm, St",0,21,3,488,3.106,1.197,0.749,0.0,2.801,high_bd,unknown,,
BY,213,"Pfaffenhofen a.d.Ilm, St",0,6,2,394,2.656,-1.133,-0.709,2.9e-05,2.23,high_bd,unknown,,
BY,213,"Wolnzach, M",5,18,3,512,2.855,0.661,0.413,0.0,2.647,high_bd,unknown,,
BY,214,"Altomünster, M",0,2,1,191,3.126,-2.079,-1.301,0.002551,2.315,high_bd,unknown,,
BY,214,"Altomünster, M",5,7,2,350,2.467,-0.467,-0.292,0.000178,2.57,high_bd,unknown,,
BY,214,Bergkirchen,0,0,1,256,2.846,-2.846,-1.78,0.000686,1.608,suspicious_zero,unknown,,
BY,214,Bergkirchen,0,1,1,101,2.805,-1.815,-1.136,0.058809,4.798,high_bd,unknown,,
BY,214,"Dachau, GKSt",5,13,3,484,2.517,0.169,0.106,5e-06,2.828,high_bd,unknown,,
BY,214,Haimhausen,5,4,2,362,2.438,-1.333,-0.834,0.000147,2.469,high_bd,unknown,,
BY,214,Röhrmoos,0,5,1,195,2.008,0.557,0.348,0.019945,2.258,high_bd,unknown,,
BY,214,Röhrmoos,0,2,1,96,3.699,-1.616,-1.011,0.028682,5.072,high_bd,unknown,,
BY,214,Hilgertshausen-Tandern,0,11,3,414,2.596,0.061,0.038,2.2e-05,3.385,high_bd,unknown,,
BY,214,Hilgertshausen-Tandern,5,10,2,376,2.312,0.348,0.218,0.000168,2.36,high_bd,unknown,,
BY,214,Gröbenzell,0,21,3,542,2.036,1.839,1.151,1.6e-05,2.475,high_bd,unknown,,
BY,214,Gröbenzell,5,0,0,678,2.07,-2.07,-1.295,1e-06,-0.471,suspicious_zero,unknown,,
BY,214,Maisach,0,22,4,810,2.78,-0.063,-0.04,0.0,2.157,high_bd,unknown,,
BY,214,Maisach,0,3,2,198,1.29,0.226,0.141,0.077809,4.904,high_bd,unknown,,
BY,214,Moorenweis,0,2,1,195,1.631,-0.605,-0.379,0.041566,2.258,high_bd,unknown,,
BY,214,Moorenweis,0,1,1,149,1.145,-0.474,-0.296,0.181582,3.101,high_bd,unknown,,
BY,214,"Olching, St",5,4,2,392,2.184,-1.163,-0.728,0.000192,2.244,high_bd,unknown,,
BY,215,Ingolstadt,0,23,3,431,4.134,1.202,0.752,0.0,3.233,high_bd,unknown,,
BY,215,"Beilngries, St",0,1,1,195,2.406,-1.894,-1.185,0.009163,2.258,high_bd,unknown,,
BY,215,"Beilngries, St",0,0,1,186,1.35,-1.35,-0.845,0.081149,2.39,high_bd,unknown,,
BY,215,"Beilngries, St",0,3,1,189,3.352,-1.764,-1.104,0.001773,2.345,high_bd,unknown,,
BY,215,"Beilngries, St",0,0,0,200,2.607,-2.607,-1.631,0.005437,-0.471,suspicious_zero,unknown,,
BY,215,"Dollnstein, M",0,5,2,183,3.205,-0.472,-0.295,0.002839,5.345,high_bd,unknown,,
BY,215,"Eichstätt, GKSt",0,19,4,488,4.26,-0.366,-0.229,0.0,3.891,high_bd,unknown,,
BY,215,"Eichstätt, GKSt",0,1,1,120,1.626,-0.793,-0.496,0.142026,3.964,high_bd,unknown,,
BY,215,Hepberg,0,5,1,194,3.344,-0.766,-0.479,0.001524,2.272,high_bd,unknown,,
BY,215,"Kinding, M",5,9,3,572,1.856,-0.282,-0.177,2.5e-05,2.32,high_bd,unknown,,
BY,215,"Kösching, M",5,0,0,462,2.951,-2.951,-1.846,1e-06,-0.471,suspicious_zero,unknown,,
BY,215,Walting,0,1,1,120,2.153,-1.32,-0.826,0.075494,3.964,high_bd,unknown,,
BY,215,"Nassenfels, M",0,0,0,137,3.336,-3.336,-2.087,0.010352,-0.471,large_negative_resid,unknown,,
BY,215,"Burgheim, M",0,2,1,157,3.111,-1.838,-1.15,0.007559,2.919,high_bd,unknown,,
BY,215,Karlskron,0,3,1,214,2.558,-1.156,-0.723,0.004197,2.016,high_bd,unknown,,
BY,215,"Rennertshofen, M",0,12,3,293,3.711,0.385,0.241,1.9e-05,4.978,high_bd,unknown,,
BY,216,"München, Landeshauptstadt (Teil)",0,25,4,732,2.925,0.491,0.307,0.0,2.437,high_bd,unknown,,
BY,217,"München, Landeshauptstadt (Teil)",0,17,4,663,3.136,-0.572,-0.358,0.0,2.74,high_bd,unknown,,
BY,217,"München, Landeshauptstadt (Teil)",0,82,5,977,4.795,3.598,2.251,0.0,2.253,high_bd,unknown,,
BY,217,"München, Landeshauptstadt (Teil)",0,26,4,701,3.869,-0.16,-0.1,0.0,2.566,high_bd,unknown,,
BY,219,"München, Landeshauptstadt (Teil)",0,29,4,743,3.433,0.47,0.294,0.0,2.394,high_bd,unknown,,
BY,219,"München, Landeshauptstadt (Teil)",0,15,4,817,2.435,-0.599,-0.375,0.0,2.135,high_bd,unknown,,
BY,220,Aschheim,5,3,2,416,2.259,-1.537,-0.962,8.3e-05,2.088,high_bd,unknown,,
BY,220,"Garching b.München, St",0,30,3,557,4.274,1.112,0.696,0.0,2.395,high_bd,unknown,,
BY,220,Gräfelfing,0,4,2,299,1.812,-0.474,-0.297,0.004439,3.089,high_bd,unknown,,
BY,220,Gräfelfing,5,3,2,419,1.788,-1.072,-0.671,0.000557,2.069,high_bd,unknown,,
BY,220,Grünwald,0,6,3,552,2.373,-1.286,-0.804,2e-06,2.421,high_bd,unknown,,
BY,220,Haar,0,9,2,361,2.937,-0.444,-0.278,2.5e-05,2.477,high_bd,unknown,,
BY,220,Höhenkirchen-Siegertsbrunn,5,8,2,331,2.696,-0.279,-0.174,0.000133,2.745,high_bd,unknown,,
BY,220,Neuried,0,4,2,360,2.595,-1.484,-0.929,8.8e-05,2.486,high_bd,unknown,,
BY,220,Oberhaching,0,4,1,201,2.796,-0.806,-0.504,0.003625,2.177,high_bd,unknown,,
BY,220,Oberschleißheim,0,15,2,249,4.799,1.225,0.766,6e-06,3.803,high_bd,unknown,,
BY,220,Ottobrunn,0,17,2,366,4.495,0.15,0.094,0.0,2.437,high_bd,unknown,,
BY,220,Ottobrunn,5,10,4,558,2.416,-0.623,-0.39,1e-06,3.344,high_bd,unknown,,
BY,220,Planegg,0,6,2,388,2.415,-0.869,-0.544,8.5e-05,2.272,high_bd,unknown,,
BY,220,Pullach i.Isartal,5,5,2,429,2.264,-1.098,-0.687,6.1e-05,2.01,high_bd,unknown,,
BY,220,Taufkirchen,0,10,2,417,2.646,-0.248,-0.155,1.6e-05,2.081,high_bd,unknown,,
BY,220,Taufkirchen,0,12,2,408,5.282,-2.341,-1.465,0.0,2.138,high_bd,unknown,,
BY,220,"Unterschleißheim, St",5,18,3,474,3.367,0.431,0.27,0.0,2.897,high_bd,unknown,,
BY,221,Rosenheim,0,37,4,618,4.431,1.556,0.974,0.0,2.973,high_bd,unknown,,
BY,221,Aschau i.Chiemgau,0,7,2,306,1.985,0.302,0.189,0.0023,3.007,high_bd,unknown,,
BY,221,"Bad Aibling, St",0,31,3,606,3.82,1.296,0.811,0.0,2.164,high_bd,unknown,,
BY,221,"Bad Aibling, St",0,6,3,375,2.486,-0.886,-0.555,8.9e-05,3.786,high_bd,unknown,,
BY,221,Brannenburg,0,14,2,365,3.23,0.606,0.379,8e-06,2.445,high_bd,unknown,,
BY,221,Brannenburg,5,13,2,384,2.503,0.882,0.552,6.7e-05,2.301,high_bd,unknown,,
BY,221,Großkarolinenfeld,5,11,3,405,2.734,-0.018,-0.011,1.6e-05,3.471,high_bd,unknown,,
BY,221,Großkarolinenfeld,5,9,3,402,2.306,-0.067,-0.042,9.4e-05,3.5,high_bd,unknown,,
BY,221,Kiefersfelden,0,8,6,550,2.696,-1.242,-0.777,0.0,5.334,high_bd,unknown,,
BY,221,"Kolbermoor, St",0,31,3,412,3.92,3.604,2.255,0.0,3.404,high_bd,unknown,,
BY,221,"Kolbermoor, St",0,17,2,362,4.427,0.269,0.168,0.0,2.469,high_bd,unknown,,
BY,221,"Kolbermoor, St",0,24,3,389,4.214,1.956,1.224,0.0,3.633,high_bd,unknown,,
BY,221,"Prien a.Chiemsee, M",5,10,2,419,2.321,0.066,0.041,6e-05,2.069,high_bd,unknown,,
BY,221,Raubling,0,0,16,326,2.477,-2.477,-1.55,0.000311,25.645,suspicious_zero|high_bd|zero_bsw_nonzero_bd,unknown,,
BY,221,Rohrdorf,5,4,2,355,2.342,-1.216,-0.761,0.000245,2.527,high_bd,unknown,,
BY,221,Tuntenhausen,0,4,1,166,3.541,-1.131,-0.708,0.0028,2.735,high_bd,unknown,,
BY,221,"Wasserburg a.Inn, St",0,18,2,416,3.469,0.858,0.537,1e-06,2.088,high_bd,unknown,,
BY,222,"Bad Tölz, St",0,10,3,417,2.183,0.215,0.134,0.000111,3.357,high_bd,unknown,,
BY,222,"Bad Tölz, St",5,0,14,379,1.593,-1.593,-0.997,0.002386,19.185,suspicious_zero|high_bd|zero_bsw_nonzero_bd,unknown,,
BY,222,Egling,5,16,1,204,3.819,4.024,2.518,0.000413,2.138,high_bd,unknown,,
BY,222,"Geretsried, St",0,10,2,300,4.28,-0.947,-0.593,3e-06,3.077,high_bd,unknown,,
BY,222,Lenggries,0,11,2,430,2.246,0.312,0.195,6.4e-05,2.004,high_bd,unknown,,
BY,222,Kochel a.See,0,2,1,183,2.905,-1.812,-1.134,0.004912,2.437,high_bd,unknown,,
BY,222,Sachsenkam,0,6,2,387,2.381,-0.83,-0.52,0.0001,2.279,high_bd,unknown,,
BY,222,Fischbachau,0,12,2,346,2.587,0.882,0.552,0.00013,2.605,high_bd,unknown,,
BY,222,"Schliersee, M",0,19,2,410,1.972,2.663,1.666,0.000309,2.125,high_bd,unknown,,
BY,222,"Tegernsee, St",0,6,2,272,1.838,0.368,0.23,0.006737,3.442,high_bd,unknown,,
BY,223,"Dießen am Ammersee, M",0,5,1,162,2.102,0.985,0.616,0.03321,2.814,high_bd,unknown,,
BY,223,"Landsberg am Lech, GKSt",0,0,1,166,2.6,-2.6,-1.627,0.013342,2.735,high_bd,unknown,,
BY,223,Weil,0,1,1,107,3.789,-2.855,-1.786,0.017344,4.502,high_bd,unknown,,
BY,223,Weil,0,1,1,165,2.27,-1.664,-1.041,0.02362,2.754,high_bd,unknown,,
BY,223,Fuchstal,5,21,2,397,3.956,1.333,0.834,0.0,2.21,high_bd,unknown,,
BY,223,Unterdießen,0,6,1,130,3.215,1.4,0.876,0.015306,3.623,high_bd,unknown,,
BY,223,Windach,5,10,2,338,3.707,-0.749,-0.468,4e-06,2.678,high_bd,unknown,,
BY,223,Berg,0,9,3,344,2.883,-0.266,-0.167,4.9e-05,4.17,high_bd,unknown,,
BY,223,Gauting,0,15,2,400,2.883,0.867,0.542,1e-05,2.19,high_bd,unknown,,
BY,223,Gauting,5,9,3,578,2.722,-1.164,-0.729,0.0,2.291,high_bd,unknown,,
BY,223,Herrsching a.Ammersee,0,5,1,145,2.561,0.887,0.555,0.024377,3.199,high_bd,unknown,,
BY,223,Seefeld,0,2,1,101,2.814,-0.834,-0.522,0.058301,4.798,high_bd,unknown,,
BY,224,Ainring,0,21,3,427,4.923,-0.005,-0.003,0.0,3.268,high_bd,unknown,,
BY,224,Ainring,5,26,3,583,3.667,0.792,0.496,0.0,2.268,high_bd,unknown,,
BY,224,Anger,5,13,3,540,2.739,-0.332,-0.207,0.0,2.486,high_bd,unknown,,
BY,224,"Bad Reichenhall, GKSt",5,16,2,418,3.053,0.774,0.485,3e-06,2.075,high_bd,unknown,,
BY,224,"Grassau, M",0,13,2,398,3.291,-0.025,-0.015,2e-06,2.203,high_bd,unknown,,
BY,224,Petting,0,11,2,331,3.815,-0.492,-0.308,3e-06,2.745,high_bd,unknown,,
BY,224,"Traunstein, GKSt",0,12,4,308,4.934,-1.038,-0.649,0.0,6.44,high_bd,unknown,,
BY,224,"Traunstein, GKSt",0,20,4,301,4.668,1.976,1.237,1e-06,6.601,high_bd,unknown,,
BY,224,"Trostberg, St",0,17,2,379,3.608,0.878,0.549,1e-06,2.337,high_bd,unknown,,
BY,224,Unterwössen,0,17,2,390,2.919,1.44,0.901,1.1e-05,2.258,high_bd,unknown,,
BY,224,Kienberg,0,16,4,435,3.814,-0.136,-0.085,0.0,4.422,high_bd,unknown,,
BY,224,Obing,5,7,2,278,2.707,-0.189,-0.118,0.00054,3.357,high_bd,unknown,,
BY,225,"Peiting, M",0,8,1,204,4.699,-0.777,-0.486,6.9e-05,2.138,high_bd,unknown,,
BY,225,"Penzberg, St",0,10,3,468,2.638,-0.501,-0.314,4e-06,2.94,high_bd,unknown,,
BY,225,"Schongau, St",5,8,3,533,2.647,-1.146,-0.717,1e-06,2.524,high_bd,unknown,,
BY,225,"Weilheim i.OB, St",0,7,2,325,2.119,0.035,0.022,0.001023,2.804,high_bd,unknown,,
BY,226,"Deggendorf, GKSt",5,21,3,514,2.936,1.149,0.719,0.0,2.635,high_bd,unknown,,
BY,226,"Osterhofen, St",0,4,2,198,2.081,-0.061,-0.038,0.01624,4.904,high_bd,unknown,,
BY,226,"Freyung, St",0,7,1,198,3.246,0.29,0.181,0.001618,2.217,high_bd,unknown,,
BY,226,Sankt Oswald-Riedlhütte,5,8,2,345,3.458,-1.139,-0.712,7e-06,2.614,high_bd,unknown,,
BY,226,"Schönberg, M",0,4,0,155,5.797,-3.216,-2.012,0.000125,-0.471,large_negative_resid,unknown,,
BY,227,Landshut,0,10,2,338,2.268,0.691,0.432,0.000468,2.678,high_bd,unknown,,
BY,227,Landshut,0,15,1,203,3.183,4.206,2.632,0.001562,2.151,high_bd,unknown,,
BY,227,"Kelheim, St",0,9,2,220,3.071,1.02,0.638,0.001164,4.367,high_bd,unknown,,
BY,227,"Kelheim, St",0,13,2,308,2.407,1.814,1.135,0.000603,2.985,high_bd,unknown,,
BY,227,"Neustadt a.d.Donau, St",0,7,1,207,2.29,1.092,0.683,0.008735,2.1,high_bd,unknown,,
BY,227,"Langquaid, M",0,16,4,634,2.767,-0.243,-0.152,0.0,2.887,high_bd,unknown,,
BY,227,Elsendorf,0,1,1,150,2.532,-1.866,-1.167,0.022402,3.077,high_bd,unknown,,
BY,227,Elsendorf,5,11,2,328,3.213,0.14,0.088,2.6e-05,2.774,high_bd,unknown,,
BY,227,Hohenthann,0,6,1,149,3.235,0.792,0.496,0.008069,3.101,high_bd,unknown,,
BY,227,Niederaichbach,0,5,1,192,3.565,-0.961,-0.601,0.001065,2.301,high_bd,unknown,,
BY,227,"Pfeffenhausen, M",0,0,0,119,4.037,-4.037,-2.526,0.008198,-0.471,suspicious_zero|large_negative_resid,unknown,,
BY,227,"Rottenburg a.d.Laaber, St",0,0,0,270,3.776,-3.776,-2.362,3.7e-05,-0.471,suspicious_zero|large_negative_resid,unknown,,
BY,227,"Rottenburg a.d.Laaber, St",0,1,1,129,4.688,-3.913,-2.448,0.002364,3.654,large_negative_resid|high_bd,unknown,,
BY,227,"Rottenburg a.d.Laaber, St",0,0,0,116,4.668,-4.668,-2.92,0.004452,-0.471,suspicious_zero|large_negative_resid,unknown,,
BY,227,"Rottenburg a.d.Laaber, St",0,0,4,157,3.98,-3.98,-2.49,0.001933,13.086,suspicious_zero|large_negative_resid|high_bd,unknown,,
BY,227,"Rottenburg a.d.Laaber, St",0,1,0,113,5.111,-4.226,-2.644,0.003103,-0.471,large_negative_resid,unknown,,
BY,227,Baierbach,5,3,0,329,4.289,-3.377,-2.113,1e-06,-0.471,large_negative_resid,unknown,,
BY,228,Passau,0,18,2,320,6.098,-0.473,-0.296,0.0,2.855,high_bd,unknown,,
BY,228,Neuhaus a.Inn,0,7,1,172,2.264,1.806,1.13,0.020358,2.623,high_bd,unknown,,
BY,228,"Pocking, St",5,40,5,752,4.644,0.675,0.422,0.0,3.067,high_bd,unknown,,
BY,228,"Wegscheid, M",0,3,1,181,2.882,-1.224,-0.766,0.005428,2.469,high_bd,unknown,,
BY,229,Weng,0,7,1,136,3.302,1.845,1.154,0.011209,3.442,high_bd,unknown,,
BY,229,"Arnstorf, M",0,0,0,119,3.2,-3.2,-2.002,0.022187,-0.471,large_negative_resid,unknown,,
BY,229,"Gangkofen, M",0,0,0,156,3.027,-3.027,-1.894,0.008896,-0.471,suspicious_zero,unknown,,
BY,229,"Gangkofen, M",0,5,2,313,3.016,-1.419,-0.888,7.9e-05,2.929,high_bd,unknown,,
BY,229,Julbach,0,9,2,327,2.922,-0.169,-0.106,7.1e-05,2.784,high_bd,unknown,,
BY,229,"Triftern, M",0,4,3,332,2.743,-1.538,-0.962,0.000111,4.338,high_bd,unknown,,
BY,229,Zeilarn,0,1,1,199,2.685,-2.183,-1.366,0.004779,2.203,high_bd,unknown,,
BY,229,"Frontenhausen, M",0,0,1,177,2.705,-2.705,-1.693,0.008326,2.536,suspicious_zero|high_bd,unknown,,
BY,229,"Landau a.d.Isar, St",0,3,1,174,3.641,-1.917,-1.199,0.001772,2.587,high_bd,unknown,,
BY,229,"Simbach, M",5,5,2,240,3.001,-0.917,-0.574,0.000746,3.964,high_bd,unknown,,
BY,230,Straubing,5,16,3,407,2.572,1.359,0.85,2.8e-05,3.452,high_bd,unknown,,
BY,230,Straubing,5,13,3,399,1.858,1.401,0.876,0.000604,3.53,high_bd,unknown,,
BY,230,Straubing,5,10,2,400,2.429,0.071,0.045,6e-05,2.19,high_bd,unknown,,
BY,230,Bayerisch Eisenstein,5,10,2,329,1.85,1.189,0.744,0.002273,2.764,high_bd,unknown,,
BY,230,Drachselsried,0,1,0,232,3.655,-3.224,-2.017,0.000207,-0.471,large_negative_resid,unknown,,
BY,230,Kirchberg i.Wald,0,8,2,307,3.018,-0.412,-0.258,9.5e-05,2.996,high_bd,unknown,,
BY,230,Kirchdorf i.Wald,5,17,2,416,3.516,0.57,0.357,0.0,2.088,high_bd,unknown,,
BY,230,"Regen, St",0,4,3,438,2.785,-1.872,-1.171,5e-06,3.174,high_bd,unknown,,
BY,230,"Regen, St",0,0,6,304,2.198,-2.198,-1.375,0.001253,10.031,suspicious_zero|high_bd|zero_bsw_nonzero_bd,unknown,,
BY,230,"Geiselhöring, St",5,17,2,326,3.302,1.912,1.197,2.1e-05,2.794,high_bd,unknown,,
BY,230,Laberweinting,5,20,2,391,3.03,2.085,1.305,7e-06,2.251,high_bd,unknown,,
BY,230,Leiblfing,0,2,1,144,2.682,-1.293,-0.809,0.021024,3.225,high_bd,unknown,,
BY,230,"Mallersdorf-Pfaffenberg, M",0,0,0,67,4.066,-4.066,-2.544,0.065583,-0.471,large_negative_resid,unknown,,
BY,230,Oberschneiding,0,5,1,203,2.264,0.199,0.125,0.01009,2.151,high_bd,unknown,,
BY,230,Falkenfels,0,11,2,383,2.586,0.286,0.179,5e-05,2.308,high_bd,unknown,,
BY,230,Hunderdorf,0,6,1,168,2.251,1.32,0.826,0.022782,2.697,high_bd,unknown,,
BY,230,Salching,0,11,2,256,2.99,1.307,0.818,0.000474,3.686,high_bd,unknown,,
BY,231,Amberg,0,15,2,383,4.062,-0.145,-0.091,0.0,2.308,high_bd,unknown,,
BY,231,Amberg,5,11,3,569,2.697,-0.764,-0.478,0.0,2.335,high_bd,unknown,,
BY,231,Amberg,5,19,3,586,2.905,0.337,0.211,0.0,2.253,high_bd,unknown,,
BY,231,"Auerbach i.d.OPf., St",0,11,2,354,2.543,0.564,0.353,0.000123,2.536,high_bd,unknown,,
BY,231,Ebermannsdorf,5,6,2,268,2.052,0.187,0.117,0.004092,3.5,high_bd,unknown,,
BY,231,Ensdorf,5,11,3,379,2.497,0.406,0.254,7.8e-05,3.741,high_bd,unknown,,
BY,231,Freudenberg,0,4,1,193,1.915,0.157,0.098,0.024807,2.286,high_bd,unknown,,
BY,231,Freudenberg,0,12,2,358,1.775,1.577,0.987,0.001741,2.502,high_bd,unknown,,
BY,231,"Hirschau, St",0,8,4,492,3.158,-1.532,-0.959,0.0,3.855,high_bd,unknown,,
BY,231,Kümmersbruck,0,9,2,346,2.922,-0.321,-0.201,4.1e-05,2.605,high_bd,unknown,,
BY,231,Kümmersbruck,5,9,4,516,2.475,-0.731,-0.457,3e-06,3.654,high_bd,unknown,,
BY,231,Poppenricht,5,0,1,592,2.626,-2.626,-1.643,0.0,0.428,suspicious_zero,unknown,,
BY,231,"Schnaittenbach, St",0,4,1,182,3.273,-1.075,-0.673,0.002589,2.453,high_bd,unknown,,
BY,231,"Sulzbach-Rosenberg, St",5,33,4,810,3.331,0.743,0.465,0.0,2.157,high_bd,unknown,,
BY,231,"Hahnbach, M",5,6,1,215,3.292,-0.502,-0.314,0.000843,2.004,high_bd,unknown,,
BY,231,"Königstein, M",0,1,0,177,4.229,-3.664,-2.293,0.000561,-0.471,large_negative_resid,unknown,,
BY,231,Etzelwang,0,2,1,106,3.155,-1.268,-0.793,0.0353,4.549,high_bd,unknown,,
BY,231,Illschwang,5,7,3,419,2.785,-1.114,-0.697,9e-06,3.339,high_bd,unknown,,
BY,231,"Berching, St",0,0,1,109,1.379,-1.379,-0.863,0.222354,4.411,high_bd,unknown,,
BY,231,"Breitenbrunn, M",0,5,1,208,1.599,0.805,0.504,0.035959,2.088,high_bd,unknown,,
BY,231,"Dietfurt a.d.Altmühl, St",0,5,2,378,2.191,-0.868,-0.543,0.000253,2.345,high_bd,unknown,,
BY,231,"Dietfurt a.d.Altmühl, St",0,4,2,149,1.611,1.073,0.672,0.090646,6.672,high_bd,unknown,,
BY,231,"Freystadt, St",0,14,2,412,2.291,1.108,0.693,8e-05,2.112,high_bd,unknown,,
BY,231,"Freystadt, St",0,9,2,233,2.097,1.766,1.105,0.00756,4.097,high_bd,unknown,,
BY,231,"Freystadt, St",0,5,1,209,2.539,-0.147,-0.092,0.004957,2.075,high_bd,unknown,,
BY,231,"Freystadt, St",5,10,3,525,1.694,0.21,0.132,0.000137,2.57,high_bd,unknown,,
BY,231,"Hohenfels, M",0,2,2,109,2.332,-0.498,-0.311,0.078684,9.293,high_bd,unknown,,
BY,231,Mühlhausen,0,9,2,408,2.951,-0.745,-0.466,6e-06,2.138,high_bd,unknown,,
BY,231,Mühlhausen,0,12,2,401,2.956,0.037,0.023,7e-06,2.183,high_bd,unknown,,
