Wahlkreis,swing_BSW,swing_AfD,swing_FDP,swing_Die Linke,swing_SPD,swing_CDU,swing_GRÜNE,swing_CSU,swing_FREIE WÄHLER
52,-1.0227529234421249,5.149864369382331,-1.5152671759840577,5.141350076216198,2.299734828116831,-2.7170800377777535,-0.3511689508751191,0.0,-0.4808975472255087
53,-0.5788869340931507,4.386261186053175,-1.3186310966150316,7.600832713046532,2.7757901468201456,-2.3592274167558887,-1.2297011796565793,0.0,-0.3816954700119094
54,-1.2414286851548484,4.430426722648681,-1.779058688765391,9.224114315050356,1.611029750367969,1.1499773465063754,-0.57345865124611,0.0,-0.0496795902604508
55,-1.345332815031499,5.112400295881311,-1.6442423852149641,8.757860947185454,1.6271991182576917,0.2635958557098695,-0.48061248260339057,0.0,0.07013661593590247
56,-2.5900434231189013,5.811636994233504,0.12526522527934017,5.34307111930591,1.8181275480646317,-2.491245118339857,0.5314597099903549,0.0,-0.8854174279875253
57,-3.2832624844609817,5.172216521673782,0.05068421171329589,5.791916072818283,1.7303717397860656,-0.7508001554423224,0.2640101774970737,0.0,-0.5489900326323031
58,-1.8859073489317257,4.555612113959865,-0.2602443499910163,5.706495774008757,1.4982193542587268,0.09157179649245166,0.6803894249509831,0.0,-0.46975321149272276
59,-4.069282585673839,5.6451348289566505,0.04598044521110378,5.814019704938404,2.044711804153102,0.4078464567755069,0.48010308801079776,0.0,-1.1972862227853673
60,-3.3154175473268483,5.568819986840419,-0.03484676830938786,6.318525033264678,2.15194952185182,-1.167966654488924,0.5099904601428452,0.0,-0.8323239370328904
61,-3.204154980070003,3.547646720078334,-0.9473950974886008,9.282769865895922,1.4811842386136984,2.158644018185625,0.7359540488520744,0.0,-0.34725226433009976
62,-2.5030093615805877,4.959764650399186,0.04929039407487943,6.2901641183059915,1.262905475266386,-0.09212569187650906,0.8572162170637756,0.0,-0.8576491587097221
63,-3.145044230504481,4.7177245440696804,0.5084176186768484,5.910200810058443,1.0710106311275716,-0.21653737448321725,0.6723962108450082,0.0,-0.5016127243989492
64,-4.075411700465683,5.152126345541028,0.5143001023777283,5.431948816097067,1.5694888070723256,-0.5915317315522567,0.8268153929499624,0.0,-0.521225905394848
65,-3.1580311320766774,5.681950756271514,0.6458424405570685,5.129601345114601,1.5716798818640187,-1.8701327312203209,0.5005620633223141,0.0,-0.3841402462080018
66,-3.958860455809506,6.1578112106009835,0.6854881324164386,5.782901260463001,2.4442346449367776,-3.7710720920220226,0.3264664198690407,0.0,-0.12597980088990116
67,-3.82419319730025,8.021059483861087,0.4636427192591957,4.828829462863356,2.1290058298227437,-4.4796694561155785,0.2725788684225404,0.0,0.014102146022814106
68,-3.594335371068446,6.887331821344182,0.6069989204450684,5.69366053033522,2.5983368974022296,-5.009063196507103,0.5783347402570594,0.0,-0.22125328315849335
69,-5.242167631885652,6.400656977399719,0.21049133857903413,8.235166926178403,2.176431167316855,-1.7783509931826125,0.7115710670985254,0.0,0.09536825311052749
70,-3.4743114177269727,5.9386806191100705,0.5980101361983189,5.174655858324235,2.0225272633125853,-2.638035346725197,0.5009714175569067,0.0,-0.7584370731194484
71,-3.436550740119415,5.115805889019064,0.5693927763452178,8.929486365836995,2.526509829950497,-1.9706553698166152,0.6036724453467782,0.0,-0.4204280746951587
72,-3.0619059314037913,6.694934689941398,0.8914866247419659,4.456988331643091,1.8592764282090435,-4.184445960741212,0.47432682618310823,0.0,0.2610532778993739
73,-3.1480299733886867,7.431646193451912,0.9517057928689151,4.294948524155632,2.236607563327495,-5.129798855556468,0.41838063799216435,0.0,0.0076071434429437895
74,-1.134184178835051,2.164927268792016,-0.6518870957362375,17.0784519189156,3.0869322415136864,1.8666443820165688,-4.460742041158905,0.0,-0.1713754622891354
75,-2.921798124187604,3.74442617789868,-0.2173065785517018,13.730310926963645,1.8128513885643365,1.6429588049998747,-3.3504227500602655,0.0,-0.1275206602944104
76,-0.5487091802143711,4.056645267112879,-0.7731186467897277,8.591225720949602,1.7570804009609873,-1.7686020600469412,-1.1309098624071403,0.0,-0.2971930469775642
77,-0.6743042912814682,4.049289710798759,-0.569396690637693,9.16180808539231,2.061312220091996,-1.6750707785333052,-1.3855913950444234,0.0,-0.2473795843800953
78,-0.7621358700901948,2.5424371684827527,-1.5853327874538794,8.110933173565153,2.1550650683597787,1.1954699463499523,-1.385896476157157,0.0,-0.1811896637269466
79,-0.7911413877031572,2.276123636398969,-0.9345370451901864,10.321988233153956,1.633303005249786,1.6601968735694896,-2.376668199014585,0.0,-0.2753804811598734
80,-0.5701314540625058,2.8339594080989663,-0.713783425187394,11.616563617318294,2.413636392952164,0.49186835909024745,-3.236362074921115,0.0,-0.2219466245646325
81,-0.1527077463315906,2.914700237310789,-0.1842713516443628,15.27150737535698,2.368905557579588,-0.6514403834354958,-4.020577308283142,0.0,-0.095884573646249
82,-1.627634983411075,2.272697814603669,-0.3485952313613642,18.87858256285493,2.846739430203245,1.7356641250899887,-4.908364583702877,0.0,-0.11867838237449448
83,-4.812623317081028,4.295093908063738,-0.0472277834186471,13.303902263419978,1.177279225987208,0.8427059888669941,-1.100891606039145,0.0,-0.21790675980266414
